,Ips_acuminatus,Orthotomicus_erosus,Ernoporus_tiliae,Eidophelus_fagi,Euwallacea_fornicatus,Euwallacea_funereus,Euwallacea_wallacei,Euwallacea_destruens,Euwallacea_similis,Xyleborus_celsus,Xyleborus_ferrugineus,Xyleborus_glabratus,Xyleborus_perforans,Xyleborus_bispinatus,Xyleborus_monographus,Xyleborus_impressus,Xyleborus_spinulosus,Anisandrus_dispar,Anisandrus_sayi,Cnestus_mutilatus,Cnestus_bimaculatus,Dryocoetes_autographus,Dryocoetes_confusus,Hylesinus_crenatus,Hylesinus_varius,Hylesinus_aculeatus,Crypturgus_hispidulus,Dendroctonus_pseudotsugae,Platypus_cylindrus,Pityogenes_chalcographus,Pseudopityophthorus_minutissimus,Xylosandrus_germanus,Beaverium_insulindicus,Taphrorychus_bicolor,Hylurgus_ligniperda,Tomicus_destruens,Tomicus_piniperda,Tomicus_brevipilosus,Truncaudum_agnatum,Truncaudum_impexum,Coccotrypes_dactyliperda,Ambrosiophilus_atratus,Hadrodemius_globus,Leptoxyleborus_sordicauda,Coptoborus_pseudotenuis,Xyleborinus_andrewesi,Xyleborinus_gracilis,Xyleborinus_attenuatus,Xyleborinus_artestriatus,Xyleborinus_exiguus,Ambrosiodmus_rubricollis,Ambrosiodmus_asperatus,Ambrosiodmus_minor,Ambrosiodmus_lewisi,Ambrosiodmus_obliquus,Ambrosiodmus_tachygraphus,Cyclorhipidion_pelliculosum,Cyclorhipidion_bodoanum,Pseudowebbia_trepanicauda,Microperus_alpha,Microperus_popondettae,Debus_pumilus,Debus_emarginatus,Cryphalus_mangiferae,Webbia_pabo,Diuncus_justus,Diuncus_papatrae,Diuncus_haberkorni,Hypothenemus_hampei,Hypothenemus_birmanus,Hypothenemus_seriatus,Hypothenemus_eruditus,Hypothenemus_obscurus,Eccoptopterus_spinosus,Hylurgops_palliatus,Hylastes_ater,Hylastes_cunicularius,Hylastes_gracilis,Scolytus_schevyrewi,Scolytus_ratzeburgi,Scolytus_intricatus,Scolytus_multistriatus,Scolytus_rugulosus,Scolytus_carpini,Scolytus_dimidiatus,Dendroterus_defectus,Pagiocerus_frontalis,Monarthrum_fasciatum,Monarthrum_mali,Gnathotrichus_materiarius,Pityophthorus_pityographus,Polygraphus_poligraphus,Procryphalus_mucronatus,Trypodendron_signatum,Trypodendron_domesticum,Trypodendron_lineatum,Xyloterinus_politus,Hylocurus_langstoni,Xylocleptes_bispinus,Carphoborus_bifurcus,Pycnarthrum_hispidum,Premnobius_cavipennis,Ips_duplicatus,Ips_pini
Hadrodemius_globus,5.885207745099999,6.018911215799999,5.912574135999999,5.994834450899999,6.009137158899999,6.028315385099999,5.987840818699999,6.047734269699999,6.025794926299999,6.117301619299999,6.144215718699999,13.007850463199999,6.1344547137999985,6.116275104899999,6.071317843299999,6.052540225999999,5.999680998599999,6.032177578399999,6.011840943099999,6.020991802699999,6.058067263099999,5.983148475799999,5.987149313799999,5.984886264499999,5.979514615499999,6.074007152999999,5.978564138699999,17.9358835762,18.116797897199998,18.1639121192,18.1390991107,18.143955126499996,18.098368909999998,18.0987355623,17.9620390132,17.9919380826,17.9577457417,17.9797228341,11.4390220835,11.465959372799999,11.566512755199998,11.5546074777,0.0,11.527295033999998,11.545893181799999,11.526366026299998,11.556402764999998,11.540649564399999,11.560718574,11.564583050899998,17.3036461247,17.5435809187,11.556681046799998,11.564890915399998,11.578601712099998,11.549371847299998,11.533735132099999,11.555889956999998,11.530261738299998,11.594123683,11.546874536799999,17.671977683999998,11.584273571499999,11.660556946599996,11.642475043199997,11.606563758299998,11.589338450999998,11.569645295699999,11.630319537599998,11.635268074899999,17.0949828881,17.1790592742,17.139352971999998,11.566982034799999,6.005490424199999,6.017854555499999,6.056951601199999,6.062126040099999,6.089111010999999,6.059375370799999,6.050563464599999,6.077150393599999,6.025065134799999,6.046828682699999,6.076050222599999,6.062860411499999,6.144173828799999,6.102901622299999,6.074995392299999,6.133980261199999,6.070532997699999,5.984863501799999,6.027961410599999,6.055207424699999,6.093655822299999,6.033166293799999,6.155376158699999,5.948660624799999,5.963034614799999,6.011991284499999,6.110965086299999,5.992841252599999,5.944906695999999,6.020375111699999
Leptoxyleborus_sordicauda,5.8645601475,5.9982636182,5.8919265384,5.9741868533,5.9884895613,6.0076677875,5.9671932211,6.0270866721,6.0051473287,6.0966540217,6.1235681211,12.9872028656,6.1138071162,6.0956275073,6.0506702457,6.0318926284,5.979033401,6.0115299808,5.9911933455,6.0003442051,6.0374196655,5.9625008782,5.9665017162,5.9642386669,5.9588670179,6.0533595554,5.9579165410999995,17.9152359786,18.096150299599998,18.1432645216,18.1184515131,18.1233075289,18.077721312399998,18.0780879647,17.9413914156,17.971290485,17.9370981441,17.9590752365,11.4183744859,11.4453117752,11.5458651576,11.5339598801,11.527295033999998,0.0,11.5252455842,11.5057184287,11.535755167399998,11.520001966799999,11.5400709764,11.543935453299998,17.2829985271,17.5229333211,11.536033449199998,11.5442433178,11.5579541145,11.528724249699998,11.513087534499999,11.535242359399998,11.509614140699998,11.5734760854,11.5262269392,17.651330086399998,11.563625973899999,11.639909348999998,11.621827445599997,11.585916160699998,11.5686908534,11.548997698099999,11.609671939999998,11.6146204773,17.0743352905,17.1584116766,17.1187053744,11.546334437199999,5.9848428265999996,5.9972069579,6.0363040036,6.0414784425,6.0684634134,6.0387277732,6.029915867,6.056502796,6.0044175372,6.0261810851,6.055402625,6.0422128139,6.1235262312,6.0822540247,6.0543477947,6.1133326636,6.0498854001,5.9642159042,6.007313813,6.0345598271,6.0730082247,6.0125186962,6.1347285611,5.9280130272,5.9423870172,5.9913436869,6.0903174887,5.972193655,5.9242590984,5.9997275141
Coptoborus_pseudotenuis,5.8831582952999995,6.016861766,5.9105246862,5.9927850011,6.0070877090999995,6.0262659353,5.985791368899999,6.0456848199,6.023745476499999,6.1152521695,6.1421662689,13.0058010134,6.132405263999999,6.114225655099999,6.0692683935,6.050490776199999,5.997631548799999,6.0301281285999995,6.0097914933,6.0189423529,6.0560178132999996,5.981099026,5.9850998639999995,5.9828368147,5.9774651657,6.0719577032,5.976514688899999,17.9338341264,18.114748447399997,18.161862669399998,18.137049660899997,18.1419056767,18.0963194602,18.0966861125,17.9599895634,17.9898886328,17.955696291899997,17.977673384299997,11.436972633699998,11.463909923,11.5644633054,11.552558027899998,11.545893181799999,11.5252455842,0.0,11.524316576499999,11.554353315199998,11.538600114599998,11.558669124199998,11.562533601099998,17.301596674899997,17.541531468899997,11.554631596999998,11.562841465599998,11.576552262299998,11.547322397499999,11.531685682299997,11.553840507199999,11.528212288499999,11.592074233199998,11.544825087,17.6699282342,11.582224121699998,11.658507496799999,11.640425593399998,11.604514308499999,11.587289001199998,11.567595845899998,11.628270087799999,11.6332186251,17.0929334383,17.177009824400002,17.1373035222,11.564932585,6.003440974399999,6.015805105699999,6.054902151399999,6.0600765903,6.0870615612,6.0573259209999994,6.048514014799999,6.0751009438,6.023015685,6.0447792329,6.0740007728,6.0608109617,6.142124378999999,6.1008521725,6.0729459425,6.131930811399999,6.0684835479,5.982814051999999,6.025911960799999,6.0531579748999995,6.091606372499999,6.031116844,6.1533267089,5.946611174999999,5.960985164999999,6.009941834699999,6.1089156365,5.9907918028,5.9428572462,6.0183256619
Xyleborinus_andrewesi,5.863631139799999,5.997334610499999,5.890997530699999,5.973257845599999,5.987560553599999,6.006738779799999,5.966264213399999,6.0261576643999994,6.004218320999999,6.095725013999999,6.122639113399999,12.986273857899999,6.112878108499999,6.094698499599999,6.049741237999999,6.030963620699999,5.978104393299999,6.010600973099999,5.990264337799999,5.999415197399999,6.036490657799999,5.961571870499999,5.965572708499999,5.963309659199999,5.9579380101999995,6.052430547699999,5.956987533399999,17.9143069709,18.095221291899996,18.142335513899997,18.117522505399997,18.122378521199998,18.0767923047,18.077158956999998,17.9404624079,17.9703614773,17.936169136399997,17.958146228799997,11.417445478199998,11.444382767499999,11.5449361499,11.533030872399998,11.526366026299998,11.5057184287,11.524316576499999,0.0,0.2637272391,0.2479740385,0.2680430481,0.27190752500000004,17.282069519399997,17.522004313399997,11.535104441499998,11.543314310099998,11.557025106799998,11.527795241999998,11.512158526799997,11.534313351699998,11.508685132999998,11.572547077699998,11.525297931499999,17.6504010787,11.562696966199997,11.638980341299998,11.620898437899998,11.584987152999998,11.567761845699998,11.548068690399997,11.608742932299998,11.613691469599999,17.0734062828,17.157482668900002,17.1177763667,11.545405429499999,5.983913818899999,5.996277950199999,6.035374995899999,6.040549434799999,6.067534405699999,6.037798765499999,6.028986859299999,6.055573788299999,6.003488529499999,6.025252077399999,6.054473617299999,6.041283806199999,6.122597223499999,6.081325016999999,6.053418786999999,6.112403655899999,6.048956392399999,5.963286896499999,6.006384805299999,6.033630819399999,6.072079216999999,6.011589688499999,6.133799553399999,5.927084019499999,5.941458009499999,5.990414679199999,6.089388480999999,5.971264647299999,5.9233300906999995,5.998798506399999
Xyleborinus_gracilis,5.893667878499999,6.027371349199999,5.921034269399999,6.003294584299999,6.017597292299999,6.036775518499999,5.996300952099999,6.056194403099999,6.034255059699999,6.125761752699999,6.152675852099999,13.016310596599999,6.142914847199998,6.124735238299999,6.079777976699999,6.061000359399999,6.008141131999999,6.040637711799999,6.020301076499999,6.029451936099999,6.066527396499999,5.991608609199999,5.995609447199999,5.993346397899999,5.987974748899999,6.082467286399999,5.987024272099998,17.9443437096,18.125258030599998,18.1723722526,18.147559244099998,18.152415259899996,18.106829043399998,18.1071956957,17.970499146599998,18.000398216,17.9662058751,17.9881829675,11.4474822169,11.474419506199999,11.574972888599998,11.5630676111,11.556402764999998,11.535755167399998,11.554353315199998,0.2637272391,0.0,0.2780107772,0.2980797868,0.30194426370000005,17.3121062581,17.552041052099998,11.565141180199998,11.573351048799998,11.587061845499997,11.557831980699998,11.542195265499998,11.564350090399998,11.538721871699998,11.6025838164,11.555334670199999,17.680437817399998,11.592733704899999,11.669017079999996,11.650935176599997,11.615023891699998,11.597798584399998,11.578105429099999,11.638779670999998,11.643728208299999,17.1034430215,17.1875194076,17.147813105399997,11.575442168199999,6.0139505575999985,6.0263146888999986,6.065411734599999,6.070586173499999,6.097571144399999,6.067835504199999,6.059023597999999,6.085610526999999,6.033525268199999,6.055288816099999,6.084510355999999,6.071320544899999,6.152633962199999,6.111361755699999,6.083455525699999,6.142440394599999,6.078993131099999,5.9933236351999986,6.036421543999999,6.063667558099999,6.102115955699999,6.041626427199999,6.163836292099999,5.9571207581999985,5.971494748199999,6.020451417899999,6.119425219699999,6.001301385999999,5.953366829399999,6.028835245099999
Xyleborinus_attenuatus,5.877914677899999,6.011618148599999,5.905281068799999,5.987541383699999,6.001844091699999,6.021022317899999,5.980547751499999,6.040441202499999,6.018501859099999,6.110008552099999,6.136922651499999,13.000557395999998,6.127161646599999,6.108982037699999,6.064024776099999,6.045247158799999,5.992387931399999,6.024884511199999,6.004547875899999,6.013698735499999,6.050774195899999,5.975855408599999,5.979856246599999,5.977593197299999,5.972221548299999,6.066714085799999,5.971271071499999,17.928590509,18.10950483,18.156619051999996,18.1318060435,18.136662059299997,18.0910758428,18.091442495099997,17.954745946,17.984645015399998,17.9504526745,17.9724297669,11.431729016299998,11.458666305599998,11.559219687999999,11.547314410499999,11.540649564399999,11.520001966799999,11.538600114599998,0.2479740385,0.2780107772,0.0,0.28232658619999995,0.2861910631,17.2963530575,17.5362878515,11.549387979599999,11.557597848199997,11.571308644899997,11.542078780099999,11.526442064899998,11.548596889799999,11.5229686711,11.586830615799999,11.539581469599998,17.6646846168,11.576980504299998,11.653263879399997,11.635181975999998,11.5992706911,11.582045383799997,11.562352228499998,11.6230264704,11.627975007699998,17.0876898209,17.171766207,17.1320599048,11.5596889676,5.998197356999999,6.010561488299999,6.049658533999999,6.054832972899999,6.081817943799999,6.052082303599999,6.043270397399999,6.069857326399999,6.017772067599999,6.039535615499999,6.068757155399999,6.055567344299999,6.136880761599999,6.095608555099999,6.067702325099999,6.126687193999999,6.063239930499999,5.977570434599999,6.020668343399999,6.047914357499999,6.086362755099999,6.025873226599999,6.148083091499999,5.941367557599999,5.955741547599999,6.004698217299999,6.103672019099999,5.985548185399999,5.937613628799999,6.013082044499999
Xyleborinus_artestriatus,5.897983687499999,6.0316871582,5.925350078399999,6.007610393299999,6.021913101299999,6.041091327499999,6.000616761099999,6.0605102121,6.038570868699999,6.130077561699999,6.156991661099999,13.020626405599998,6.1472306562,6.129051047299999,6.0840937856999995,6.065316168399999,6.012456940999999,6.044953520799999,6.0246168854999995,6.0337677451,6.070843205499999,5.9959244181999996,5.999925256199999,5.997662206899999,5.9922905579,6.0867830953999995,5.991340081099999,17.9486595186,18.1295738396,18.176688061599997,18.1518750531,18.156731068899997,18.1111448524,18.111511504699997,17.9748149556,18.004714025,17.9705216841,17.9924987765,11.451798025899999,11.478735315199998,11.5792886976,11.567383420099999,11.560718574,11.5400709764,11.558669124199998,0.2680430481,0.2980797868,0.28232658619999995,0.0,0.3062600727,17.3164220671,17.5563568611,11.569456989199999,11.577666857799997,11.591377654499997,11.5621477897,11.546511074499998,11.5686658994,11.5430376807,11.606899625399999,11.559650479199998,17.6847536264,11.597049513899998,11.673332888999997,11.655250985599999,11.6193397007,11.602114393399997,11.582421238099998,11.64309548,11.648044017299998,17.1077588305,17.1918352166,17.1521289144,11.5797579772,6.018266366599999,6.030630497899999,6.069727543599999,6.074901982499999,6.101886953399999,6.072151313199999,6.063339406999999,6.0899263359999996,6.0378410771999995,6.0596046250999995,6.0888261649999995,6.075636353899999,6.156949771199999,6.1156775646999995,6.087771334699999,6.146756203599999,6.083308940099999,5.997639444199999,6.040737352999999,6.067983367099999,6.106431764699999,6.045942236199999,6.1681521011,5.961436567199999,5.975810557199999,6.024767226899999,6.1237410287,6.005617194999999,5.9576826384,6.033151054099999
Xyleborinus_exiguus,5.901848164399999,6.035551635099999,5.929214555299999,6.011474870199999,6.025777578199999,6.044955804399999,6.0044812379999986,6.064374688999999,6.042435345599999,6.133942038599999,6.160856137999999,13.024490882499999,6.151095133099998,6.132915524199999,6.087958262599999,6.069180645299999,6.016321417899999,6.048817997699999,6.028481362399999,6.037632221999999,6.074707682399999,5.999788895099999,6.003789733099999,6.001526683799999,5.996155034799999,6.090647572299999,5.995204557999998,17.952523995499998,18.133438316499998,18.180552538499995,18.155739529999998,18.1605955458,18.115009329299998,18.115375981599996,17.978679432499998,18.008578501899997,17.974386160999998,17.9963632534,11.4556625028,11.482599792099998,11.583153174499998,11.571247897,11.564583050899998,11.543935453299998,11.562533601099998,0.27190752500000004,0.30194426370000005,0.2861910631,0.3062600727,0.0,17.320286544,17.560221337999998,11.573321466099998,11.581531334699998,11.595242131399997,11.566012266599998,11.550375551399998,11.572530376299998,11.546902157599998,11.6107641023,11.563514956099999,17.688618103299998,11.600913990799999,11.677197365899996,11.659115462499997,11.623204177599998,11.605978870299998,11.586285714999999,11.646959956899998,11.651908494199999,17.1116233074,17.1956996935,17.1559933913,11.583622454099999,6.0221308434999985,6.0344949747999985,6.073592020499999,6.078766459399999,6.105751430299999,6.076015790099999,6.067203883899999,6.093790812899999,6.041705554099999,6.063469101999999,6.092690641899999,6.079500830799999,6.160814248099999,6.119542041599999,6.091635811599999,6.1506206804999985,6.087173416999999,6.0015039210999985,6.044601829899999,6.071847843999999,6.110296241599999,6.049806713099999,6.172016577999999,5.9653010440999985,5.979675034099999,6.028631703799999,6.127605505599999,6.009481671899999,5.961547115299999,6.037015530999999
Ambrosiodmus_rubricollis,11.6409112382,11.7746147089,11.668277629099999,11.750537944,11.764840652,11.7840188782,11.7435443118,11.8034377628,11.7814984194,11.8730051124,11.899919211799999,18.7635539563,11.890158206899999,11.871978598,11.8270213364,11.8082437191,11.7553844917,11.7878810715,11.7675444362,11.7766952958,11.8137707562,11.738851968899999,11.7428528069,11.740589757599999,11.7352181086,11.829710646099999,11.7342676318,23.6915870693,23.8725013903,23.9196156123,23.8948026038,23.899658619599997,23.854072403099998,23.8544390554,23.7177425063,23.7476415757,23.7134492348,23.7354263272,17.1947255766,17.2216628659,17.3222162483,17.3103109708,17.3036461247,17.2829985271,17.301596674899997,17.282069519399997,17.3121062581,17.2963530575,17.3164220671,17.320286544,0.0,0.23994029560000002,6.014016889700001,6.0222267583,6.035937555,6.006707690200001,17.2894386252,17.3115934501,17.2859652314,17.3498271761,17.302578029899998,23.4276811771,17.3399770646,17.416260439699997,17.398178536299998,17.3622672514,17.345041944099997,17.3253487888,17.3860230307,17.390971567999998,22.8506863812,22.9347627673,22.895056465099998,17.3226855279,11.7611939173,11.7735580486,11.8126550943,11.8178295332,11.844814504099999,11.8150788639,11.8062669577,11.832853886699999,11.780768627899999,11.8025321758,11.8317537157,11.8185639046,11.8998773219,11.8586051154,11.830698885399999,11.8896837543,11.8262364908,11.7405669949,11.7836649037,11.8109109178,11.8493593154,11.7888697869,11.9110796518,11.704364117899999,11.7187381079,11.7676947776,11.866668579399999,11.7485447457,11.700610189099999,11.7760786048
Ambrosiodmus_asperatus,11.8808460322,12.0145495029,11.908212423099998,11.990472738,12.004775446,12.0239536722,11.983479105799999,12.0433725568,12.0214332134,12.1129399064,12.139854005799998,19.0034887503,12.130093000899999,12.111913392,12.0669561304,12.0481785131,11.995319285699999,12.0278158655,12.0074792302,12.0166300898,12.0537055502,11.978786762899999,11.9827876009,11.980524551599999,11.9751529026,12.069645440099999,11.9742024258,23.9315218633,24.112436184299998,24.1595504063,24.1347373978,24.139593413599997,24.094007197099998,24.0943738494,23.9576773003,23.9875763697,23.9533840288,23.9753611212,17.4346603706,17.4615976599,17.5621510423,17.5502457648,17.5435809187,17.5229333211,17.541531468899997,17.522004313399997,17.552041052099998,17.5362878515,17.5563568611,17.560221337999998,0.23994029560000002,0.0,6.2539516837,6.2621615523,6.275872349,6.246642484200001,17.5293734192,17.5515282441,17.5259000254,17.5897619701,17.542512823899997,23.6676159711,17.5799118586,17.656195233699997,17.638113330299998,17.6022020454,17.584976738099996,17.5652835828,17.6259578247,17.630906361999998,23.0906211752,23.1746975613,23.134991259099998,17.5626203219,12.0011287113,12.0134928426,12.0525898883,12.0577643272,12.084749298099998,12.0550136579,12.0462017517,12.072788680699999,12.020703421899999,12.0424669698,12.0716885097,12.0584986986,12.1398121159,12.0985399094,12.070633679399998,12.1296185483,12.0661712848,11.9805017889,12.0235996977,12.0508457118,12.089294109399999,12.0288045809,12.1510144458,11.944298911899999,11.9586729019,12.007629571599999,12.106603373399999,11.9884795397,11.940544983099999,12.0160133988
Ambrosiodmus_minor,5.893946160299999,6.027649630999999,5.921312551199999,6.003572866099999,6.017875574099999,6.037053800299999,5.996579233899999,6.056472684899999,6.034533341499999,6.126040034499999,6.152954133899999,13.016588878399999,6.143193128999998,6.125013520099999,6.080056258499999,6.061278641199999,6.008419413799999,6.040915993599999,6.020579358299999,6.029730217899999,6.066805678299999,5.991886890999999,5.995887728999999,5.993624679699999,5.988253030699999,6.082745568199999,5.987302553899998,17.9446219914,18.125536312399998,18.1726505344,18.147837525899998,18.152693541699996,18.107107325199998,18.1074739775,17.970777428399998,18.0006764978,17.9664841569,17.9884612493,11.4477604987,11.474697787999999,11.575251170399998,11.5633458929,11.556681046799998,11.536033449199998,11.554631596999998,11.535104441499998,11.565141180199998,11.549387979599999,11.569456989199999,11.573321466099998,6.014016889700001,6.2539516837,0.0,0.1515269034,0.28897247709999996,0.25974261229999995,11.542473547299998,11.564628372199998,11.539000153499998,11.6028620982,11.555612951999999,17.680716099199998,11.593011986699999,11.669295361799996,11.651213458399997,11.615302173499998,11.598076866199998,11.578383710899999,11.639057952799998,11.644006490099999,17.1037213033,17.1877976894,17.148091387199997,11.575720449999999,6.0142288393999985,6.0265929706999986,6.065690016399999,6.070864455299999,6.097849426199999,6.068113785999999,6.059301879799999,6.085888808799999,6.033803549999999,6.055567097899999,6.084788637799999,6.071598826699999,6.152912243999999,6.111640037499999,6.083733807499999,6.142718676399999,6.079271412899999,5.993601916999999,6.036699825799999,6.063945839899999,6.102394237499999,6.041904708999999,6.164114573899999,5.9573990399999985,5.971773029999999,6.020729699699999,6.119703501499999,6.001579667799999,5.953645111199999,6.029113526899999
Ambrosiodmus_lewisi,5.902156028899999,6.035859499599999,5.929522419799999,6.011782734699999,6.026085442699999,6.045263668899999,6.004789102499998,6.064682553499999,6.0427432100999985,6.134249903099999,6.161164002499999,13.024798746999998,6.151402997599998,6.1332233886999985,6.088266127099999,6.069488509799998,6.0166292823999985,6.049125862199999,6.028789226899999,6.037940086499999,6.075015546899999,6.000096759599999,6.004097597599999,6.001834548299999,5.996462899299999,6.090955436799999,5.995512422499998,17.952831859999996,18.133746181,18.180860402999997,18.1560473945,18.160903410299998,18.115317193799996,18.115683846099998,17.978987296999996,18.0088863664,17.9746940255,17.9966711179,11.455970367299997,11.482907656599998,11.583461039,11.571555761499997,11.564890915399998,11.5442433178,11.562841465599998,11.543314310099998,11.573351048799998,11.557597848199997,11.577666857799997,11.581531334699998,6.0222267583,6.2621615523,0.1515269034,0.0,0.2971823457,0.2679524809,11.550683415899996,11.572838240799998,11.547210022099998,11.611071966799997,11.563822820599999,17.688925967799996,11.601221855299997,11.677505230399998,11.659423326999997,11.623512042099998,11.606286734799998,11.586593579499997,11.647267821399998,11.652216358699999,17.111931171899997,17.196007557999998,17.1563012558,11.583930318599998,6.022438707999998,6.034802839299998,6.0738998849999986,6.079074323899999,6.106059294799999,6.076323654599999,6.0675117483999985,6.094098677399999,6.042013418599999,6.063776966499999,6.092998506399999,6.079808695299999,6.161122112599998,6.119849906099999,6.091943676099999,6.150928544999998,6.087481281499999,6.001811785599998,6.0449096943999985,6.072155708499999,6.1106041060999985,6.050114577599999,6.172324442499999,5.965608908599998,5.9799828985999985,6.028939568299998,6.127913370099999,6.009789536399999,5.961854979799999,6.037323395499999
Ambrosiodmus_obliquus,5.915866825599998,6.049570296299999,5.943233216499999,6.025493531399999,6.039796239399998,6.058974465599999,6.018499899199998,6.078393350199999,6.056454006799998,6.147960699799999,6.174874799199999,13.038509543699998,6.165113794299998,6.146934185399998,6.101976923799999,6.083199306499998,6.030340079099998,6.0628366588999985,6.042500023599999,6.051650883199999,6.0887263435999985,6.013807556299999,6.0178083942999985,6.015545344999999,6.010173695999999,6.104666233499999,6.009223219199998,17.9665426567,18.147456977699996,18.194571199699997,18.169758191199996,18.174614206999998,18.1290279905,18.129394642799998,17.9926980937,18.0225971631,17.988404822199996,18.010381914599996,11.469681163999997,11.496618453299998,11.5971718357,11.585266558199997,11.578601712099998,11.5579541145,11.576552262299998,11.557025106799998,11.587061845499997,11.571308644899997,11.591377654499997,11.595242131399997,6.035937555,6.275872349,0.28897247709999996,0.2971823457,0.0,0.2816632776,11.564394212599996,11.586549037499998,11.560920818799998,11.624782763499997,11.577533617299999,17.7026367645,11.614932651999997,11.691216027099998,11.673134123699997,11.637222838799998,11.619997531499997,11.600304376199997,11.660978618099998,11.665927155399999,17.1256419686,17.2097183547,17.1700120525,11.597641115299998,6.036149504699998,6.048513635999998,6.087610681699998,6.0927851205999985,6.119770091499999,6.090034451299998,6.081222545099998,6.107809474099999,6.055724215299999,6.077487763199999,6.106709303099999,6.093519491999999,6.174832909299998,6.133560702799999,6.105654472799999,6.164639341699998,6.101192078199999,6.015522582299998,6.058620491099998,6.0858665051999985,6.124314902799998,6.063825374299999,6.186035239199999,5.979319705299998,5.993693695299998,6.042650364999998,6.141624166799999,6.0235003330999985,5.975565776499999,6.051034192199999
Ambrosiodmus_tachygraphus,5.886636960799999,6.020340431499999,5.914003351699999,5.996263666599999,6.010566374599999,6.029744600799999,5.989270034399999,6.049163485399999,6.027224141999999,6.118730834999999,6.145644934399999,13.009279678899999,6.1358839294999985,6.117704320599999,6.072747058999999,6.053969441699999,6.001110214299999,6.033606794099999,6.013270158799999,6.022421018399999,6.059496478799999,5.984577691499999,5.988578529499999,5.986315480199999,5.980943831199999,6.075436368699999,5.979993354399999,17.9373127919,18.118227112899998,18.1653413349,18.1405283264,18.145384342199996,18.099798125699998,18.100164778,17.9634682289,17.9933672983,17.9591749574,17.9811520498,11.4404512992,11.467388588499999,11.567941970899998,11.5560366934,11.549371847299998,11.528724249699998,11.547322397499999,11.527795241999998,11.557831980699998,11.542078780099999,11.5621477897,11.566012266599998,6.006707690200001,6.246642484200001,0.25974261229999995,0.2679524809,0.2816632776,0.0,11.535164347799999,11.557319172699998,11.531690953999998,11.5955528987,11.548303752499999,17.673406899699998,11.585702787199999,11.661986162299996,11.643904258899997,11.607992973999998,11.590767666699998,11.571074511399999,11.631748753299998,11.636697290599999,17.0964121038,17.1804884899,17.140782187699998,11.568411250499999,6.006919639899999,6.019283771199999,6.058380816899999,6.063555255799999,6.090540226699999,6.060804586499999,6.051992680299999,6.078579609299999,6.026494350499999,6.048257898399999,6.077479438299999,6.064289627199999,6.145603044499999,6.104330837999999,6.076424607999999,6.135409476899999,6.071962213399999,5.986292717499999,6.029390626299999,6.056636640399999,6.095085037999999,6.034595509499999,6.156805374399999,5.950089840499999,5.964463830499999,6.013420500199999,6.112394301999999,5.994270468299999,5.946335911699999,6.021804327399999
Cyclorhipidion_pelliculosum,5.871000245599999,6.004703716299999,5.898366636499999,5.980626951399999,5.994929659399999,6.014107885599999,5.973633319199998,6.033526770199999,6.0115874267999985,6.103094119799999,6.130008219199999,12.993642963699997,6.120247214299999,6.1020676053999985,6.057110343799999,6.038332726499998,5.9854734990999985,6.017970078899999,5.997633443599999,6.006784303199999,6.043859763599999,5.968940976299999,5.972941814299999,5.970678764999999,5.965307115999999,6.059799653499999,5.964356639199998,17.9216760767,18.1025903977,18.149704619699996,18.1248916112,18.129747626999997,18.0841614105,18.084528062799997,17.9478315137,17.977730583099998,17.9435382422,17.9655153346,11.424814583999998,11.451751873299997,11.552305255699999,11.540399978199998,11.533735132099999,11.513087534499999,11.531685682299997,11.512158526799997,11.542195265499998,11.526442064899998,11.546511074499998,11.550375551399998,17.2894386252,17.5293734192,11.542473547299998,11.550683415899996,11.564394212599996,11.535164347799999,0.0,0.1973153211,11.516054238799999,11.579916183499998,11.532667037299998,17.6577701845,11.570066071999998,11.646349447099997,11.628267543699998,11.592356258799999,11.575130951499997,11.555437796199998,11.616112038099999,11.621060575399998,17.0807753886,17.1648517747,17.125145472499998,11.5527745353,5.991282924699998,6.003647055999998,6.0427441016999985,6.047918540599999,6.074903511499999,6.0451678712999986,6.0363559650999985,6.062942894099999,6.010857635299999,6.032621183199999,6.061842723099999,6.048652911999999,6.129966329299998,6.088694122799999,6.060787892799999,6.119772761699998,6.056325498199999,5.970656002299998,6.0137539110999985,6.040999925199999,6.0794483227999985,6.018958794299999,6.141168659199999,5.934453125299998,5.9488271152999985,5.997783784999998,6.096757586799999,5.978633753099999,5.930699196499999,6.006167612199999
